Id,Label,timeset,username,category,post_activity,fan_count,talking_about_count,users_can_post,link
106247039003,Super Action Man,,SuperActionMan,Politician,0,181,0,yes,https://www.facebook.com/SuperActionMan/
112036188807351,Stephanie Sheh,,,Producer,0,738,0,no,https://www.facebook.com/pages/Stephanie-Sheh/112036188807351
75296319628,The Pumpkin Geek,,,Region,0,1698,6,yes,https://www.facebook.com/The-Pumpkin-Geek-75296319628/
140863805952360,Amy Nicoletto,,AmyNicolettoTattoo,Public Figure,0,276719,128,no,https://www.facebook.com/AmyNicolettoTattoo/
132748336741323,Dust Up Film,,dustupfilm,Movie,0,1175,1,yes,https://www.facebook.com/dustupfilm/
5975759948,Cracked.com,,cracked,Entertainment Website,1.27,3720623,44605,yes,https://www.facebook.com/cracked/
125702610843617,Defective Geeks,,defectivegeeks,Society & Culture Website,0.03,1557,40,yes,https://www.facebook.com/defectivegeeks/
189993821049128,Womanthology,,Womanthology,Book,0,2301,4,yes,https://www.facebook.com/Womanthology/
138368902893888,Unicornatopia,,Unicornatopia,Website,0,459,0,yes,https://www.facebook.com/Unicornatopia/
109417529083726,Peter S. Beagle,,,Public Figure,0,4030,0,no,https://www.facebook.com/pages/Peter-S-Beagle/109417529083726
150632394973672,The Scare Zone - TM,,TheScareZone,Entertainment Website,0.01,1024,8,yes,https://www.facebook.com/TheScareZone/
163854587011603,"Eat,Meet,GEEK",,,Community Organization,0,211,0,yes,https://www.facebook.com/EatMeetGEEK-163854587011603/
6318938602,Star Trek Online,,StarTrekOnlineGame,Video Game,0.14,322376,3032,yes,https://www.facebook.com/StarTrekOnlineGame/
434095260106,geek with curves,,amylratcliffe,Writer,0.01,7052,1,yes,https://www.facebook.com/amylratcliffe/
14391502916,Science Channel,,ScienceChannel,TV Network,0.48,7998006,167197,yes,https://www.facebook.com/ScienceChannel/
6399067073,ThinkGeek,,thinkgeek,Collectibles Store,0.14,1551703,10661,yes,https://www.facebook.com/thinkgeek/
114734375220721,Her Universe,,HerUniverse,Clothing (Brand),0.18,111034,6052,yes,https://www.facebook.com/HerUniverse/
284311618241,Nerd Salad,,,Author,0,356,0,yes,https://www.facebook.com/Nerd-Salad-284311618241/
79591582263,wirejacked,,wirejacked,Computers & Internet Website,0,796,0,yes,https://www.facebook.com/wirejacked/
39367342624,HUMERUS,,HumerusCreations,Retail Company,0,1704,1,yes,https://www.facebook.com/HumerusCreations/
34145704527,Threadless,,threadless,E-commerce Website,0.11,917865,5810,yes,https://www.facebook.com/threadless/
293286638427,The Power Geeks,,thepowergeeks,Computers & Internet Website,0,409,0,yes,https://www.facebook.com/thepowergeeks/
426932584035954,Perpetual Kid,,PerpetualKidGifts,Retail Company,0.18,40211,3117,yes,https://www.facebook.com/PerpetualKidGifts/
78541940336,Action Flick Chick,,,Entertainment Website,0,3182,0,yes,https://www.facebook.com/Action-Flick-Chick-78541940336/
139368206096903,Total Fan Girl,,TotalFanGirl,Personal Blog,0,1656,0,no,https://www.facebook.com/TotalFanGirl/
133783433366110,Metamorphosis,,metamorphosisthemovie,Movie,0,649,0,yes,https://www.facebook.com/metamorphosisthemovie/
146887605332436,Olly Oogleberry,,OllyOogleberry,Fictional Character,0,9955,4,yes,https://www.facebook.com/OllyOogleberry/
131471213577548,ZomBcon International,,ZomBconInternational,Community,0,8552,1,no,https://www.facebook.com/ZomBconInternational/
10657546907,Geekscape,,GeekscapeDotNet,Entertainment Website,0.08,9070,303,yes,https://www.facebook.com/GeekscapeDotNet/
213882251979433,Drawn To Be Wild,,drawntobewild,Artist,0,160,0,yes,https://www.facebook.com/drawntobewild/
87691318500,Licensing Expo,,licensingexpo,Product/Service,0.02,10562,179,yes,https://www.facebook.com/licensingexpo/
46601527394,The Zombz,,thezombz,Fictional Character,0.01,1082,0,yes,https://www.facebook.com/thezombz/
175696942448119,Gamer Food,,gamerfood,Food & Beverage Company,0,4720,1,yes,https://www.facebook.com/gamerfood/
270919209363,The Fanbase Weekly,,thefanbaseweekly,Podcast,0.85,1040,187,yes,https://www.facebook.com/thefanbaseweekly/
18648183297,Newsarama,,Newsarama,Entertainment Website,0.83,309579,7548,no,https://www.facebook.com/Newsarama/
189182307783168,The Hero Complex,,LATherocomplex,News & Media Website,0.02,17800,22,yes,https://www.facebook.com/LATherocomplex/
376733432137,Ace of Knives Vallco,,AceOfKnivesStore,Gift Shop,0,658,0,yes,https://www.facebook.com/AceOfKnivesStore/
110966348936012,Nimba Creations,,nimbacreations,Product/Service,0.01,51460,25,yes,https://www.facebook.com/nimbacreations/
103107033063031,Sybil Danning,,,Producer,0,662,0,no,https://www.facebook.com/pages/Sybil-Danning/103107033063031
128527933829550,Zombie Flesh Jerky,,ZombieFleshJerky,Company,0,915,1,yes,https://www.facebook.com/ZombieFleshJerky/
104838997948,One Plus Hub,,,Nonprofit Organization,0,616,0,yes,https://www.facebook.com/One-Plus-Hub-104838997948/
166869420003600,Necro-Sapien Press: The Art of Justin White,,,Local Business,0,366,1,yes,https://www.facebook.com/Necro-Sapien-Press-The-Art-of-Justin-White-166869420003600/
107388902663427,Michael D Hamersky On Comics,,michaeldhamersky.oncomics,Author,0.01,2501,1,yes,https://www.facebook.com/michaeldhamersky.oncomics/
140680129316031,Comic Book Sunday! aka CBS,,,Media/News Company,0,422,0,yes,https://www.facebook.com/Comic-Book-Sunday-aka-CBS-140680129316031/
208817135292,Los Angeles Councilmember Tom LaBonge,,LaBonge,Government Official,0,1536,0,yes,https://www.facebook.com/LaBonge/
117861419034,Adrianne Curry,,AdrianneCurry,Public Figure,0.14,1362904,10726,yes,https://www.facebook.com/AdrianneCurry/
56428792466,POParitaville,,POParitaville,Entertainment Website,0,1021,3,yes,https://www.facebook.com/POParitaville/
211228981454,SO SO Happy,,SoSoHappy,Clothing (Brand),0,679708,288,yes,https://www.facebook.com/SoSoHappy/
195374600474717,"Elvira, Mistress of the Dark (official)",,TheRealElvira,Artist,0.06,527691,5303,no,https://www.facebook.com/TheRealElvira/
124733384214,Beach Ball Comics,,,Comic Bookstore,0,3685,2,yes,https://www.facebook.com/Beach-Ball-Comics-124733384214/
99445442214,Gregg Hurwitz,,gregghurwitzreaders,Author,0.04,11190,210,yes,https://www.facebook.com/gregghurwitzreaders/
138839109481364,Lady Mechanika,,LadyMechanika,Book,0.01,15770,94,yes,https://www.facebook.com/LadyMechanika/
109305842434408,Joe Benitez,,,Author,0,473,0,no,https://www.facebook.com/pages/Joe-Benitez/109305842434408
186048831412933,Nerdist,,Nerdist,Media/News Company,0.9,2129271,137431,yes,https://www.facebook.com/Nerdist/
106040259428238,Mike McKone,,,Public Figure,0,121,0,no,https://www.facebook.com/pages/Mike-McKone/106040259428238
103681119669936,Top Shelf Productions,,,Local Business,0,632,0,no,https://www.facebook.com/pages/Top-Shelf-Productions/103681119669936
70322821677,ICY LYTES,,icylytes,Musician/Band,0,623,0,yes,https://www.facebook.com/icylytes/
119285204796289,Jason BTO,,GetCoinsLikeMe,Public Figure,0,44994,11,yes,https://www.facebook.com/GetCoinsLikeMe/
90143793988,I AM UNICORN! Clothing;,,iamunicorn,Clothing (Brand),0,24510,13,yes,https://www.facebook.com/iamunicorn/
136674966369308,Amy Hedrick,,,Public Figure,0,447,0,no,https://www.facebook.com/Amy-Hedrick-136674966369308/
154272131279546,Video Game Reunion,,VideoGameReunion,TV Show,0,7942,7,yes,https://www.facebook.com/VideoGameReunion/
201120755306,Magic: The Gathering,,MagicTheGathering,Video Game,0.22,1722443,7654,yes,https://www.facebook.com/MagicTheGathering/
308856652598843,Secret Headquarters,,secretheadquarters,Comic Bookstore,0.02,4071,52,yes,https://www.facebook.com/secretheadquarters/
80045384361,Golden Apple Comics,,,Comic Bookstore,0,1691,1,yes,https://www.facebook.com/Golden-Apple-Comics-80045384361/
112073702137670,"Loomis, California",,,City,0,2390,0,no,https://www.facebook.com/pages/Loomis-California/112073702137670
162260287156835,Southern California Comics,,socalcomics,Comic Bookstore,0.01,1694,44,no,https://www.facebook.com/socalcomics/
189947754364019,"Empire Comics, Sacto,Ca.",,,Local Business,0,2,0,no,https://www.facebook.com/pages/Empire-Comics-SactoCa/189947754364019
116722845033086,"The Raging Peanuts Comedic Music and Stand-up Comics at the Jon Lovitz Comedy Club! at Jon Lovitz Comedy Club in Hollywood, CA",,,Interest,0,3,0,yes,http://www.zvents.com/hollywood-ca/events/show/118918325-the-raging-peanuts-comedic-music-and-standup-comics-at-the-jon-lovitz-comedy-club?ref=ts%3Blayout%3Dbutton_count
114822018538610,Isotope Comics,,,Company,0,34,0,yes,http://www.yelp.com/biz/wUO6Lny3F1gSNv5uPilINA
114283228618093,Comics America,,ComicsAmerica,Comic Bookstore,0,2573,4,yes,https://www.facebook.com/ComicsAmerica/
102192696515086,Elsewhere Comics,,ElseWhereComics,Comic Bookstore,0.04,260,5,no,https://www.facebook.com/ElseWhereComics/
111670682205406,Coastside Comics,,coastsidecomics,Comic Bookstore,0.01,855,8,yes,https://www.facebook.com/coastsidecomics/
116154621743003,Kool Comics,,,Comic Bookstore,0.02,1653,24,yes,https://www.facebook.com/Kool-Comics-116154621743003/
1465375637011589,Stadium Comics,,stadiumcomics,Collectibles Store,0.01,6465,40,no,https://www.facebook.com/stadiumcomics/
245223857710,Fallout Comics,,,Comic Bookstore,0.01,1495,13,no,https://www.facebook.com/Fallout-Comics-245223857710/
107292239331383,HawgHead Comics,,HawgHeadComics,Arts & Entertainment,0.02,1365,14,no,https://www.facebook.com/HawgHeadComics/
115471478482754,Midtown Comics Times Square,,,Comic Bookstore,0,19852,89,yes,https://www.facebook.com/Midtown-Comics-Times-Square-115471478482754/
143735002340596,Comics Zone,,comicszone,Comic Bookstore,0.01,4127,37,yes,https://www.facebook.com/comicszone/
207158920093,Oxford Comics,,oxfordcomicsandgames,Comic Bookstore,0,2798,16,yes,https://www.facebook.com/oxfordcomicsandgames/
270620477026,Cave Comics,,,Comic Bookstore,0.02,1232,80,yes,https://www.facebook.com/Cave-Comics-270620477026/
186419220367,Hometown Comics,,,Comic Bookstore,0,237,0,yes,https://www.facebook.com/Hometown-Comics-186419220367/
140996374155,Capital Comics,,CapitalComicsMD,Comic Bookstore,0,1336,3,yes,https://www.facebook.com/CapitalComicsMD/
109789957929,Dreamstrands Comics,,dreamstrands,Comic Bookstore,0.01,917,8,yes,https://www.facebook.com/dreamstrands/
146995155329193,Comics Etc,,comicsetc,Comic Bookstore,0.05,11320,284,yes,https://www.facebook.com/comicsetc/
95337130709,Chicago Comics,,chicagocomics,Collectibles Store,0.01,4485,24,yes,https://www.facebook.com/chicagocomics/
43611144216,DC Vertigo,,vertigocomics,Publisher,0.02,225462,12227,no,https://www.facebook.com/vertigocomics/
91179009524,ARCHIE COMICS,,ArchieComicsOfficial,Product/Service,0.2,333388,1666,no,https://www.facebook.com/ArchieComicsOfficial/
108990940691,Empire Comics,,EmpireComics.AL,Comic Bookstore,0,827,0,yes,https://www.facebook.com/EmpireComics.AL/
306264969858,Wonderland Comics,,wonderlandcomics1,Comic Bookstore,0.02,620,11,yes,https://www.facebook.com/wonderlandcomics1/
66868628732,Rogue Comics,,RogueComicsCT,Comic Bookstore,0.03,1032,32,yes,https://www.facebook.com/RogueComicsCT/
135072763210202,Comics FTW,,comicsftw,Comic Bookstore,0.02,1916,54,yes,https://www.facebook.com/comicsftw/
375760477120,Fanboy Comics,,fanboycomics,Comic Bookstore,0.08,2434,25,yes,https://www.facebook.com/fanboycomics/
374603555137,Comics Unlimited,,,Collectibles Store,0.01,2287,6,yes,https://www.facebook.com/Comics-Unlimited-374603555137/
116286855053819,Comics World,,comicsworldonline,Comic Bookstore,0.04,2250,95,yes,https://www.facebook.com/comicsworldonline/
37329277219,Comics Conspiracy,,comicsconspiracy,Comic Bookstore,0.07,2337,99,yes,https://www.facebook.com/comicsconspiracy/
133452835986,DNA Comics,,dnacomics,Comic Bookstore,0.01,3411,14,yes,https://www.facebook.com/dnacomics/
209364102738,Planet Comics,,planetcomicsandgames,Comic Bookstore,0.07,6769,206,yes,https://www.facebook.com/planetcomicsandgames/
42055054787,Downtown Comics,,dtcomics,Retail Company,0.08,4269,53,yes,https://www.facebook.com/dtcomics/
121255635954,WONDERWORLD COMICS,,WonderWorldComicsGamesToys,Comic Bookstore,0.01,2225,7,yes,https://www.facebook.com/WonderWorldComicsGamesToys/
114665003661,Samurai Comics,,samuraicomics,Comic Bookstore,0.02,7618,175,no,https://www.facebook.com/samuraicomics/
50765839199,BSI Comics,,bsicomics,Collectibles Store,0.01,2949,22,yes,https://www.facebook.com/bsicomics/
45669906384,Empire Comics,,EmpireComics,Comic Bookstore,0.01,3228,160,yes,https://www.facebook.com/EmpireComics/
10504463652,Twilight Comics,,twilightcomics,Comic Bookstore,0.02,4680,51,yes,https://www.facebook.com/twilightcomics/
11131333238,Comics Dungeon,,ComicsDungeon,Comic Bookstore,0.03,7314,32,yes,https://www.facebook.com/ComicsDungeon/
127501087290031,Panini Comics Deutschland,,PaniniComicsDE,Publisher,0.09,53583,756,yes,https://www.facebook.com/PaniniComicsDE/
61301962345,Newbury Comics,,newburycomics,Shopping & Retail,0.02,168180,428,yes,https://www.facebook.com/newburycomics/
105242709533826,Comic book,,,Community,0,6,0,yes,https://www.facebook.com/Comic-book-105242709533826/
163059260380491,Comic Book,,,Community,0,11,0,yes,https://www.facebook.com/Comic-Book-163059260380491/
200581269954935,Comic Book,,WeareComicbook,Musician/Band,0,279,0,yes,https://www.facebook.com/WeareComicbook/
19058094486,Comic Book,,,Musician/Band,0,146,0,yes,https://www.facebook.com/Comic-Book-19058094486/
119670598057754,Comic Book Resources,,ComicBookResources,Entertainment Website,3.56,1807533,156586,yes,https://www.facebook.com/ComicBookResources/
142047609180,"The Comic Book Depot, Inc.",,TheComicDepot,Comic Bookstore,0.03,2180,13,yes,https://www.facebook.com/TheComicDepot/
169755587724,The Comic Book Market,,thecomicbookmarket,Comic Bookstore,0,970,1,yes,https://www.facebook.com/thecomicbookmarket/
111664462207410,Comic Book World,,,Comic Bookstore,0,121,1,yes,https://www.facebook.com/Comic-Book-World-111664462207410/
108146505893169,Comic Book Heaven,,,Comic Bookstore,0,280,0,yes,https://www.facebook.com/Comic-Book-Heaven-108146505893169/
22558756235,Comic Book World,,comicbookworld,Comic Bookstore,0.02,2450,13,no,https://www.facebook.com/comicbookworld/
110089405679954,Zombie-Proof,,ZombieProofComic,Book,0,552,12,yes,https://www.facebook.com/ZombieProofComic/
132774333433155,Witchblade: Due Process #1,,,Company,0,660,2,yes,https://www.facebook.com/Witchblade-Due-Process-1-132774333433155/
110909752261,RiotShell,,riotshellcomic,Entertainment Website,0,4037,2,yes,https://www.facebook.com/riotshellcomic/
28054056864,"Top Cow Productions, Inc.",,TopCow,Publisher,0.09,50668,942,yes,https://www.facebook.com/TopCow/
95811452055,NfamousGamers.com,,Nfamous.net,Entertainment Website,0,409,0,yes,https://www.facebook.com/Nfamous.net/
15757317405,Michelle Rodriguez,,MRodOfficial,Actor,0.01,13944582,46806,no,https://www.facebook.com/MRodOfficial/
105964286109067,POW! Entertainment,,,Local Business,0,149,0,no,https://www.facebook.com/pages/POW-Entertainment/105964286109067
113137828699581,Top Cow Productions,,,Interest,0,3416,0,no,https://www.facebook.com/pages/Top-Cow-Productions/113137828699581
155446537823408,WORLD REVEALED INK,,worldrevealed,Media/News Company,0,101,0,yes,https://www.facebook.com/worldrevealed/
1683178395261286,We Are X Film,,wearexfilm,Movie,0.01,28431,302,yes,https://www.facebook.com/wearexfilm/
891083934275466,PATA Official,,PATAOfficial.Ishizukaya,Performing Arts,0,18481,63,no,https://www.facebook.com/PATAOfficial.Ishizukaya/
327168097303708,Toshl Official,,ToshlOfficial,Performing Arts,0.01,75144,94,yes,https://www.facebook.com/ToshlOfficial/
103006393102344,Sugizo,,SUGIZOofficial,Musician/Band,0.02,127694,1090,yes,https://www.facebook.com/SUGIZOofficial/
131161116925915,Golden Globes,,GoldenGlobes,TV/Movie Award,0.1,2553628,3795,no,https://www.facebook.com/GoldenGlobes/
124298817619313,X Japan,,XJapan,Musician/Band,0.02,539796,564,no,https://www.facebook.com/XJapan/
147614511964930,Violet UK,,VioletUKOfficial,Musician/Band,0,5974,1,no,https://www.facebook.com/VioletUKOfficial/
162146480518049,Yoshikitty Official,,YoshikittyOfficial,Product/Service,0,20403,18,no,https://www.facebook.com/YoshikittyOfficial/
160535290657228,Todd McFarlane,,liketoddmcfarlane,Artist,0.03,483443,18604,yes,https://www.facebook.com/liketoddmcfarlane/
62886153834,the Mom Buzz,,theMomBuzz,Entertainment Website,0.01,3570,11,yes,https://www.facebook.com/theMomBuzz/
656047564465096,Stewie BOOM,,stewieboom,Baby Goods/Kids Goods,0.03,10094,19,no,https://www.facebook.com/stewieboom/
282468415141172,The Lab for Kids,,,Education,0,2470,1,yes,https://www.facebook.com/The-Lab-for-Kids-282468415141172/
180905251993552,PB Parenting - Palm Beach County's Parenting Resource,,PBParenting,Magazine,0.02,7230,30,no,https://www.facebook.com/PBParenting/
580990948608231,Budsies,,budsies,Entertainment Website,0.05,112933,308,yes,https://www.facebook.com/budsies/
93101313918,The Good Men Project,,thegoodmenproject,Media/News Company,2.15,949024,15267,no,https://www.facebook.com/thegoodmenproject/
189453777761418,Teespring,,teespring,Fashion Designer,0.02,860132,1330,yes,https://www.facebook.com/teespring/
201166106602466,Doctor Mad Science,,DoctorMadScience,Community,0,8672,7,yes,https://www.facebook.com/DoctorMadScience/
168242879937006,The Halloween Kid,,,Book,0,1092,2,yes,https://www.facebook.com/The-Halloween-Kid-168242879937006/
26212736988,Rhode Montijo,,,Artist,0.01,1587,10,yes,https://www.facebook.com/Rhode-Montijo-26212736988/
171803286198067,BookSparks,,BookSparks,Media/News Company,0.33,24076,208,yes,https://www.facebook.com/BookSparks/
21898300328,BuzzFeed,,BuzzFeed,Media/News Company,2.12,11483698,1520275,yes,https://www.facebook.com/BuzzFeed/
40947904152,Parenting.com,,Parenting,Media/News Company,0.04,379799,389,no,https://www.facebook.com/Parenting/
674584705891189,Joebot: Art & Illustration,,jo3bot,Artist,0.01,2777,2,yes,https://www.facebook.com/jo3bot/
